Customer_Age,Gender,Dependent_count,Income_Category,Card_Category,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Credit_Limit,Avg_Utilization_Ratio
48,F,5,Less than $40K,Blue,1248.0,4752,80,2876.0,0.566
41,F,5,Less than $40K,Blue,534.0,2801,51,1504.0,0.645
45,F,2,Less than $40K,Blue,1839.0,4930,91,1839.0,0.0
54,F,2,Less than $40K,Blue,1685.0,4155,85,1685.0,0.0
48,F,3,Less than $40K,Blue,3828.0,4187,86,4850.0,0.211
40,F,3,Less than $40K,Blue,323.0,4405,82,2840.0,0.886
47,F,4,$40K - $60K,Blue,1050.0,5217,88,2977.0,0.647
45,F,4,Unknown,Gold,34516.0,2198,42,34516.0,0.0
39,F,1,Less than $40K,Blue,1961.0,4846,92,1961.0,0.0
53,F,2,Less than $40K,Blue,958.0,5092,95,2156.0,0.556
53,F,0,$40K - $60K,Blue,358.0,5313,68,2772.0,0.871
29,F,1,Less than $40K,Blue,1013.0,4761,75,2832.0,0.642
44,F,4,Less than $40K,Blue,177.0,5064,80,1552.0,0.886
46,M,2,$40K - $60K,Blue,6362.0,1968,51,6362.0,0.0
40,M,3,Less than $40K,Silver,9751.0,4677,58,11409.0,0.145
40,F,2,Less than $40K,Blue,1965.0,4268,91,1965.0,0.0
42,F,2,$40K - $60K,Blue,1622.0,4633,67,1622.0,0.0
38,F,4,Less than $40K,Blue,417.0,5045,86,1736.0,0.76
54,F,2,Unknown,Blue,8827.0,2643,50,8827.0,0.0
49,M,4,$80K - $120K,Blue,23180.0,4269,69,24256.0,0.044
52,F,3,$40K - $60K,Blue,470.0,2264,39,1915.0,0.755
38,F,4,Less than $40K,Blue,1438.3,4564,79,1438.3,0.0
44,F,2,Unknown,Blue,976.0,5337,85,2006.0,0.513
44,F,1,Less than $40K,Blue,4359.0,5220,75,5594.0,0.221
52,F,3,Unknown,Blue,988.0,5034,79,3505.0,0.718
56,F,3,Less than $40K,Blue,1072.0,2424,40,1667.0,0.357
47,F,5,Less than $40K,Blue,1636.0,2235,35,1636.0,0.0
52,F,3,Less than $40K,Blue,2370.0,4431,67,3281.0,0.278
50,F,3,Less than $40K,Blue,1477.0,4680,80,1477.0,0.0
44,F,4,Less than $40K,Blue,1905.0,3120,46,1905.0,0.0
39,M,2,$60K - $80K,Blue,6146.0,3645,76,6146.0,0.0
53,M,2,$40K - $60K,Blue,1068.0,4766,75,2672.0,0.6
42,M,4,$60K - $80K,Blue,13426.0,4674,66,13426.0,0.0
48,M,3,$40K - $60K,Blue,8959.0,2563,34,9104.0,0.016
47,M,2,$80K - $120K,Blue,29134.0,4146,64,30300.0,0.038
51,M,3,$80K - $120K,Blue,5338.0,4691,76,7088.0,0.247
56,F,3,$40K - $60K,Blue,1211.0,4970,81,1872.0,0.353
33,F,4,$40K - $60K,Blue,357.0,4794,88,2874.0,0.876
36,M,2,$40K - $60K,Blue,5103.0,4972,76,6763.0,0.245
57,M,2,$120K +,Blue,23263.0,2836,41,24379.0,0.046
39,F,1,Less than $40K,Blue,1502.0,4445,89,2867.0,0.476
59,M,0,$60K - $80K,Blue,13172.0,2598,47,13172.0,0.0
41,F,2,Less than $40K,Blue,97.0,2408,38,2201.0,0.956
29,F,0,Less than $40K,Blue,744.0,2461,54,3261.0,0.772
39,F,3,$40K - $60K,Blue,5027.0,4850,70,5027.0,0.0
47,F,2,$40K - $60K,Blue,1811.0,5390,87,1811.0,0.0
49,M,1,$60K - $80K,Blue,1131.0,4806,83,2465.0,0.541
43,F,3,Less than $40K,Blue,5750.0,4783,65,7584.0,0.242
46,F,2,Less than $40K,Blue,1548.0,2899,51,4065.0,0.619
60,M,1,$80K - $120K,Blue,28930.0,2251,27,28930.0,0.0
48,M,4,$80K - $120K,Blue,2848.0,4989,78,4963.0,0.426
50,M,3,$60K - $80K,Blue,2049.0,2703,54,2049.0,0.0
47,M,3,$60K - $80K,Blue,1943.0,5108,81,1943.0,0.0
56,F,1,$40K - $60K,Blue,2020.0,4776,87,3485.0,0.42
43,M,3,$80K - $120K,Blue,21154.0,7279,83,23459.0,0.098
51,F,2,Less than $40K,Blue,679.0,3776,70,2306.0,0.706
42,M,3,$80K - $120K,Blue,17336.0,8512,94,18177.0,0.046
49,F,2,Less than $40K,Blue,735.0,7418,90,3252.0,0.774
47,F,3,Less than $40K,Blue,777.0,7471,87,2894.0,0.732
44,M,3,$80K - $120K,Blue,32709.0,7663,91,34516.0,0.052
44,M,3,$120K +,Silver,31999.0,7427,83,34516.0,0.073
53,M,3,$120K +,Gold,32081.0,7758,98,34516.0,0.071
41,M,3,$40K - $60K,Blue,6295.0,7904,83,7839.0,0.197
49,M,2,$120K +,Blue,15336.0,7761,84,16494.0,0.07
49,M,1,$60K - $80K,Gold,4023.0,7693,70,6224.0,0.354
42,F,3,Less than $40K,Blue,4600.0,8442,95,6078.0,0.243
50,M,3,$80K - $120K,Blue,19106.0,8693,91,21322.0,0.104
51,M,3,$40K - $60K,Blue,317.0,7352,80,1590.0,0.801
52,F,3,Less than $40K,Blue,575.0,7249,86,1986.0,0.71
48,M,3,$60K - $80K,Blue,15618.0,7549,77,15618.0,0.0
44,M,2,$80K - $120K,Blue,32831.0,8092,80,34496.0,0.048
40,F,2,$40K - $60K,Blue,831.0,8006,88,2544.0,0.673
42,M,1,$80K - $120K,Blue,3249.0,7380,76,4765.0,0.318
43,F,3,Unknown,Blue,14786.0,7823,87,16583.0,0.108
42,M,3,Less than $40K,Blue,5179.0,7434,92,6153.0,0.158
42,F,4,Less than $40K,Gold,14800.0,7471,88,15987.0,0.074
51,F,4,Less than $40K,Blue,3340.0,7548,89,5139.0,0.35
61,F,1,Less than $40K,Blue,1155.0,6932,75,3421.0,0.662
59,M,0,$40K - $60K,Blue,9987.0,7302,86,11000.0,0.092
46,F,4,Less than $40K,Blue,2490.0,8178,91,2490.0,0.0
51,M,2,$80K - $120K,Gold,33702.0,7889,98,34516.0,0.024
48,F,3,Less than $40K,Blue,908.0,7719,86,2490.0,0.635
44,F,4,$40K - $60K,Blue,2055.0,7674,80,2055.0,0.0
56,M,2,$40K - $60K,Blue,12330.0,7359,85,14344.0,0.14
42,F,1,Less than $40K,Blue,2443.0,8108,85,3453.0,0.292
40,M,2,$60K - $80K,Blue,20304.0,7494,85,20304.0,0.0
61,F,1,Less than $40K,Blue,6839.0,7553,104,8283.0,0.174
45,M,4,$80K - $120K,Blue,9236.0,7179,93,11318.0,0.184
49,M,2,$80K - $120K,Blue,465.0,3512,50,2384.0,0.805
47,M,3,$60K - $80K,Blue,9572.0,8257,96,11919.0,0.197
45,F,3,Less than $40K,Blue,1980.0,7834,86,2948.0,0.328
43,M,3,$60K - $80K,Blue,4132.0,7791,84,5397.0,0.234
42,M,3,$60K - $80K,Blue,9777.0,7906,87,12294.0,0.205
42,M,5,$80K - $120K,Blue,7253.0,7595,83,7253.0,0.0
43,F,3,Unknown,Blue,20455.0,7409,89,21922.0,0.067
40,M,3,$60K - $80K,Blue,10935.0,7582,69,13452.0,0.187
50,F,3,Unknown,Blue,22439.0,7910,95,24735.0,0.093
53,F,3,$40K - $60K,Blue,2823.0,7460,85,4942.0,0.429
49,M,1,$40K - $60K,Blue,14973.0,4517,59,14973.0,0.0
44,M,4,$80K - $120K,Blue,18416.0,8385,97,19719.0,0.066
49,M,4,$80K - $120K,Blue,27173.0,7640,86,29690.0,0.085
42,F,4,Unknown,Blue,5559.0,7921,93,6751.0,0.177
43,F,3,Less than $40K,Blue,7033.0,7242,95,9484.0,0.258
51,F,3,Less than $40K,Blue,2485.0,7643,85,4333.0,0.426
40,F,3,Less than $40K,Blue,362.0,8097,88,2481.0,0.854
57,F,4,Less than $40K,Blue,1315.0,7709,89,3059.0,0.57
51,M,0,$120K +,Platinum,32591.0,8012,87,34516.0,0.056
49,M,2,$80K - $120K,Blue,23375.0,7836,87,25178.0,0.072
61,M,1,Less than $40K,Blue,6540.0,8216,80,7169.0,0.088
62,M,2,$60K - $80K,Blue,16841.0,7728,93,18224.0,0.076
39,M,1,$80K - $120K,Silver,32499.0,8453,90,34516.0,0.058
52,M,2,$60K - $80K,Blue,4813.0,7477,91,4813.0,0.0
38,F,1,Unknown,Blue,22448.0,7866,84,24965.0,0.101
50,F,3,Less than $40K,Silver,10402.0,7344,95,12569.0,0.172
43,M,3,$120K +,Blue,31999.0,7437,86,34516.0,0.073
53,F,2,Less than $40K,Blue,7077.0,7957,88,8259.0,0.143
42,M,4,$60K - $80K,Blue,11901.0,7376,97,13804.0,0.138
43,F,1,Unknown,Blue,3796.0,7939,95,5700.0,0.334
43,F,4,Less than $40K,Blue,4984.0,7546,88,6448.0,0.227
57,M,2,$60K - $80K,Blue,4279.0,7960,86,5479.0,0.219
50,F,0,Less than $40K,Blue,2155.0,7990,89,3749.0,0.425
48,M,4,$120K +,Blue,28264.0,7403,88,30210.0,0.064
41,M,3,$120K +,Blue,4664.0,8000,96,5807.0,0.197
44,M,3,$60K - $80K,Blue,3605.0,6800,78,3605.0,0.0
44,F,4,$40K - $60K,Silver,14898.0,7391,75,17077.0,0.128
43,F,2,Less than $40K,Blue,4043.0,8947,93,5380.0,0.249
51,M,3,$80K - $120K,Gold,33755.0,7499,88,34516.0,0.022
47,M,4,$80K - $120K,Blue,25306.0,8520,89,27720.0,0.087
47,F,3,$40K - $60K,Silver,17281.0,7584,85,18341.0,0.058
38,M,1,$120K +,Blue,25582.0,7399,91,27712.0,0.077
46,M,3,$40K - $60K,Blue,6926.0,7205,84,8285.0,0.164
41,F,4,$40K - $60K,Silver,19704.0,7766,81,19704.0,0.0
47,M,2,$80K - $120K,Blue,19128.0,7053,69,21325.0,0.103
41,M,1,$80K - $120K,Blue,32407.0,6832,87,34516.0,0.061
49,F,2,$40K - $60K,Blue,5752.0,7381,98,7045.0,0.184
44,M,4,$80K - $120K,Blue,11871.0,7042,85,14388.0,0.175
48,F,4,Less than $40K,Blue,3414.0,4921,51,3874.0,0.119
44,M,4,$60K - $80K,Blue,4752.0,7517,76,4752.0,0.0
50,F,4,Unknown,Silver,32420.0,7042,73,34516.0,0.061
59,F,1,Less than $40K,Blue,5545.0,4923,56,7484.0,0.259
49,F,3,Unknown,Silver,33243.0,4777,51,34516.0,0.037
42,M,4,$80K - $120K,Silver,32263.0,7836,93,34516.0,0.065
52,M,3,$60K - $80K,Blue,16259.0,7509,84,18336.0,0.113
46,M,3,$40K - $60K,Blue,913.0,7745,88,2259.0,0.596
41,M,1,$40K - $60K,Blue,9348.0,7332,92,10682.0,0.125
39,F,4,Less than $40K,Blue,7263.0,8854,92,8587.0,0.154
46,F,2,Less than $40K,Blue,3352.0,8328,78,5494.0,0.39
45,F,2,Less than $40K,Blue,763.0,8423,82,1946.0,0.608
53,M,3,$60K - $80K,Blue,4490.0,8284,77,6228.0,0.279
42,M,3,$80K - $120K,Blue,6298.0,7613,90,7537.0,0.164
44,F,3,Less than $40K,Silver,12177.0,7796,77,13609.0,0.105
47,F,3,Unknown,Silver,31999.0,2691,42,34516.0,0.073
46,M,3,$60K - $80K,Gold,33803.0,7750,82,34516.0,0.021
38,F,3,Less than $40K,Gold,14221.0,8195,94,15987.0,0.11
46,F,3,Less than $40K,Blue,766.0,7649,101,2391.0,0.68
39,M,2,$120K +,Blue,33434.0,7845,92,34516.0,0.031
47,M,2,$60K - $80K,Blue,19509.0,7192,82,20811.0,0.063
46,M,4,$60K - $80K,Gold,33090.0,7582,95,34516.0,0.041
45,M,2,$40K - $60K,Blue,1622.0,7059,82,3735.0,0.566
50,F,2,$40K - $60K,Blue,137.0,7768,83,2275.0,0.94
43,F,3,Less than $40K,Blue,5990.0,7679,64,7350.0,0.185
48,M,3,$40K - $60K,Blue,508.0,7265,80,1913.0,0.734
50,F,3,Less than $40K,Blue,3460.0,8186,93,4249.0,0.186
40,F,2,$40K - $60K,Blue,886.0,7782,88,2136.0,0.585
46,M,4,$40K - $60K,Silver,17262.0,8032,88,18956.0,0.089
45,M,4,$60K - $80K,Blue,12259.0,7377,82,13445.0,0.088
53,M,1,Less than $40K,Blue,7690.0,7422,87,8979.0,0.144
49,F,2,Less than $40K,Blue,5272.0,7468,92,6674.0,0.21
52,F,2,Less than $40K,Blue,4588.0,8162,89,6265.0,0.268
47,M,0,$80K - $120K,Silver,32603.0,7535,92,34516.0,0.055
47,M,2,$80K - $120K,Blue,33252.0,7827,77,34516.0,0.037
43,M,2,$60K - $80K,Blue,11910.0,8126,95,13165.0,0.095
49,M,3,$80K - $120K,Blue,8816.0,7300,77,9959.0,0.115
40,F,3,$40K - $60K,Blue,7224.0,7841,82,9243.0,0.218
53,F,4,Less than $40K,Blue,3088.0,7802,88,4737.0,0.348
51,F,1,$40K - $60K,Blue,2710.0,4724,60,2710.0,0.0
46,M,2,$40K - $60K,Blue,261.0,7694,85,2000.0,0.87
41,M,3,$80K - $120K,Gold,32418.0,6932,87,34516.0,0.061
42,F,0,Less than $40K,Blue,7289.0,8020,74,8798.0,0.172
50,M,2,$120K +,Blue,23047.0,7772,76,24670.0,0.066
51,M,2,$80K - $120K,Blue,23453.0,7555,96,23453.0,0.0
44,M,3,$120K +,Silver,33410.0,7936,76,34516.0,0.032
49,M,4,$60K - $80K,Blue,4554.0,7906,80,6139.0,0.258
51,F,2,$40K - $60K,Blue,13780.0,8796,94,14800.0,0.069
53,F,5,$40K - $60K,Blue,8116.0,7962,89,9815.0,0.173
49,F,4,Less than $40K,Blue,1641.0,7685,85,3919.0,0.581
59,M,1,Unknown,Blue,10853.0,7470,82,12265.0,0.115
47,F,2,$40K - $60K,Blue,1221.0,7075,89,3256.0,0.625
50,M,3,$80K - $120K,Blue,16611.0,7664,74,19000.0,0.126
44,M,4,$120K +,Silver,32881.0,7219,86,34516.0,0.047
48,M,4,$60K - $80K,Blue,13197.0,8424,84,13197.0,0.0
47,M,3,$60K - $80K,Blue,22599.0,4739,55,22599.0,0.0
43,M,4,$60K - $80K,Blue,20940.0,7370,96,23457.0,0.107
40,M,2,$80K - $120K,Blue,3161.0,7321,73,5238.0,0.397
41,M,4,$80K - $120K,Blue,30262.0,7641,93,31560.0,0.041
46,F,3,Less than $40K,Blue,3701.0,7689,84,6218.0,0.405
47,M,2,Unknown,Silver,32497.0,7774,95,34516.0,0.058
44,M,0,$60K - $80K,Silver,27988.0,7566,88,29572.0,0.054
52,F,2,Less than $40K,Blue,1038.0,6993,97,2743.0,0.622
39,M,3,$80K - $120K,Blue,779.0,7345,73,2844.0,0.726
53,F,2,Less than $40K,Blue,7968.0,7682,90,9678.0,0.177
49,M,0,$80K - $120K,Blue,25209.0,7409,89,26882.0,0.062
52,F,2,Less than $40K,Blue,4086.0,7153,84,5207.0,0.215
46,M,4,$40K - $60K,Silver,13678.0,7737,84,15034.0,0.09
44,F,2,$40K - $60K,Blue,1112.0,7535,87,3107.0,0.642
52,F,2,$40K - $60K,Blue,9835.0,8426,105,12214.0,0.195
52,M,4,$80K - $120K,Blue,21369.0,8070,81,23070.0,0.074
50,F,2,Less than $40K,Blue,1179.0,7199,83,2167.0,0.456
55,M,3,$80K - $120K,Gold,33706.0,7917,95,34516.0,0.023
45,M,5,$60K - $80K,Blue,4581.0,8778,85,6895.0,0.336
44,M,2,$80K - $120K,Blue,23377.0,4847,49,25894.0,0.097
46,F,3,Less than $40K,Blue,2152.0,4724,56,3138.0,0.314
49,M,1,$120K +,Blue,10197.0,7222,93,12055.0,0.154
53,F,2,Unknown,Blue,15157.0,7642,89,16592.0,0.086
60,F,1,Unknown,Silver,32974.0,7443,98,34516.0,0.045
47,M,3,Unknown,Silver,32329.0,7190,93,33184.0,0.026
54,F,2,$40K - $60K,Blue,8908.0,7302,80,10753.0,0.172
39,M,2,$80K - $120K,Blue,8458.0,8505,86,9959.0,0.151
46,F,3,Less than $40K,Blue,968.0,7307,82,2069.0,0.532
43,F,3,Less than $40K,Silver,9491.0,7849,88,11362.0,0.165
53,M,4,$120K +,Blue,33179.0,7919,85,34516.0,0.039
44,M,3,$60K - $80K,Blue,20001.0,8094,96,20001.0,0.0
48,M,2,$40K - $60K,Blue,7227.0,8575,92,8786.0,0.177
41,M,3,$80K - $120K,Blue,5225.0,7892,83,7142.0,0.268
45,F,4,Less than $40K,Blue,1960.0,4996,55,4477.0,0.562
41,F,3,$40K - $60K,Blue,4085.0,7730,97,5357.0,0.237
51,M,1,$80K - $120K,Silver,34516.0,7686,89,34516.0,0.0
44,M,4,$80K - $120K,Blue,761.0,4506,59,2367.0,0.678
39,M,2,$60K - $80K,Blue,22444.0,7570,98,23402.0,0.041
40,M,3,Less than $40K,Blue,2816.0,7479,83,4587.0,0.386
41,M,3,$120K +,Blue,5435.0,7729,97,6565.0,0.172
46,F,4,Unknown,Blue,6030.0,4983,62,6030.0,0.0
50,M,4,$120K +,Blue,6982.0,4830,50,6982.0,0.0
50,M,3,Less than $40K,Blue,5128.0,7588,98,5128.0,0.0
48,M,3,$60K - $80K,Blue,9405.0,4801,47,9405.0,0.0
49,M,2,$80K - $120K,Silver,33398.0,7734,74,34516.0,0.032
49,M,2,$120K +,Blue,13198.0,8160,92,14646.0,0.099
41,M,5,$80K - $120K,Blue,10061.0,8362,82,12578.0,0.2
36,F,4,$40K - $60K,Blue,3148.0,7223,90,4370.0,0.28
52,F,1,$40K - $60K,Blue,1446.0,8254,75,3416.0,0.577
42,M,4,$60K - $80K,Silver,6224.0,7612,82,6224.0,0.0
49,F,2,Less than $40K,Silver,8224.0,8352,71,10741.0,0.234
41,M,2,$60K - $80K,Gold,33829.0,4822,57,34516.0,0.02
50,M,1,$120K +,Silver,33002.0,7333,72,34516.0,0.044
53,F,4,$40K - $60K,Blue,6058.0,4754,60,6058.0,0.0
49,M,4,$80K - $120K,Blue,7646.0,7341,79,8561.0,0.107
46,M,3,$80K - $120K,Blue,9959.0,4859,64,9959.0,0.0
51,F,5,Less than $40K,Blue,5569.0,7710,75,7645.0,0.272
51,M,3,$60K - $80K,Blue,798.0,8049,76,1922.0,0.585
51,F,2,Less than $40K,Blue,3985.0,7890,75,5625.0,0.292
54,F,2,Less than $40K,Blue,1566.0,7735,74,2274.0,0.311
46,M,5,$120K +,Blue,32714.0,7936,101,34516.0,0.052
43,M,3,$40K - $60K,Blue,7314.0,4633,58,9422.0,0.224
48,F,3,Unknown,Blue,4995.0,8213,86,7469.0,0.331
43,F,3,Less than $40K,Blue,2568.0,7930,90,3849.0,0.333
41,M,3,$120K +,Blue,34516.0,4734,57,34516.0,0.0
49,M,3,$80K - $120K,Blue,3427.0,7590,74,4778.0,0.283
51,F,3,Unknown,Gold,32643.0,7703,104,34516.0,0.054
47,F,5,$40K - $60K,Blue,2903.0,8211,80,5168.0,0.438
53,F,2,Less than $40K,Blue,3199.0,4805,59,3199.0,0.0
55,F,2,Unknown,Blue,19415.0,7653,95,21046.0,0.077
51,M,1,$120K +,Blue,32064.0,7111,82,34516.0,0.071
40,F,1,Less than $40K,Blue,6540.0,7919,88,6540.0,0.0
60,F,2,Less than $40K,Blue,6330.0,5043,53,8141.0,0.222
40,F,5,Unknown,Silver,32755.0,8452,83,33441.0,0.021
46,F,5,Unknown,Blue,3680.0,7985,93,5496.0,0.33
42,F,3,Less than $40K,Blue,2250.0,7872,80,3794.0,0.407
46,F,2,Less than $40K,Blue,3655.0,7950,86,5785.0,0.368
51,F,0,Unknown,Blue,18577.0,7604,87,19387.0,0.042
43,F,4,Unknown,Blue,904.0,8644,87,2838.0,0.681
41,F,3,Less than $40K,Blue,2112.0,7932,87,4086.0,0.483
47,M,3,$80K - $120K,Blue,31987.0,7926,83,31987.0,0.0
43,M,4,$40K - $60K,Blue,7069.0,4638,48,9043.0,0.218
47,F,3,Less than $40K,Silver,8611.0,8526,93,11128.0,0.226
51,M,2,$40K - $60K,Blue,1004.0,7289,75,3062.0,0.672
44,F,4,$40K - $60K,Gold,21846.0,7885,86,23981.0,0.089
44,M,1,$80K - $120K,Gold,33574.0,7665,86,34516.0,0.027
39,F,0,$40K - $60K,Silver,20908.0,8055,82,22054.0,0.052
53,F,2,Less than $40K,Blue,1506.0,7342,86,2199.0,0.315
45,M,3,$80K - $120K,Blue,7723.0,7825,87,9303.0,0.17
47,M,3,$120K +,Gold,33174.0,7283,89,34516.0,0.039
40,M,2,$40K - $60K,Blue,5948.0,7570,88,7566.0,0.214
50,F,3,Unknown,Blue,11343.0,8027,94,11343.0,0.0
47,F,2,Unknown,Blue,13868.0,7724,79,15155.0,0.085
55,M,2,$80K - $120K,Blue,10795.0,7855,81,10795.0,0.0
44,F,2,Less than $40K,Blue,5311.0,8396,106,6633.0,0.199
54,F,1,Unknown,Blue,6444.0,7850,94,8572.0,0.248
40,M,4,$80K - $120K,Blue,32186.0,7635,75,34516.0,0.068
50,M,2,$80K - $120K,Silver,31999.0,8186,85,34516.0,0.073
49,M,3,$60K - $80K,Blue,14895.0,5147,53,14895.0,0.0
49,F,4,Less than $40K,Blue,1379.0,7136,82,2636.0,0.477
39,F,1,Less than $40K,Blue,7291.0,7041,95,9511.0,0.233
43,M,2,$120K +,Blue,8379.0,4935,58,10896.0,0.231
43,F,0,Less than $40K,Blue,7316.0,7697,98,8401.0,0.129
45,F,3,Unknown,Blue,10426.0,8113,90,12406.0,0.16
47,F,4,Unknown,Blue,6495.0,4885,54,6769.0,0.04
45,F,4,Less than $40K,Blue,2737.0,7587,80,2737.0,0.0
34,F,2,Unknown,Silver,30561.0,7564,76,32292.0,0.054
52,M,2,$120K +,Silver,32928.0,7512,81,34516.0,0.046
33,F,1,Less than $40K,Gold,13995.0,8302,81,15987.0,0.125
43,M,2,$60K - $80K,Gold,33431.0,4805,54,34516.0,0.031
42,M,5,$40K - $60K,Blue,719.0,8028,77,2437.0,0.705
49,M,3,$80K - $120K,Blue,3572.0,7333,91,4557.0,0.216
55,M,3,$40K - $60K,Blue,10120.0,7685,91,10949.0,0.076
39,F,1,Less than $40K,Silver,8768.0,7702,81,10398.0,0.157
40,F,3,$40K - $60K,Silver,20488.0,7586,94,22361.0,0.084
46,M,2,$80K - $120K,Blue,2430.0,8444,81,3841.0,0.367
46,M,3,$80K - $120K,Silver,32562.0,7594,69,34516.0,0.057
58,M,1,$120K +,Silver,34516.0,4864,48,34516.0,0.0
44,F,3,Less than $40K,Silver,9075.0,7974,90,10877.0,0.166
42,M,3,$40K - $60K,Blue,4367.0,8417,95,5848.0,0.253
50,M,2,$60K - $80K,Blue,9582.0,7180,96,11552.0,0.171
46,M,2,$80K - $120K,Blue,9384.0,7998,82,11901.0,0.211
37,M,3,$80K - $120K,Blue,2273.0,7899,79,2273.0,0.0
57,F,3,Less than $40K,Blue,575.0,7787,89,3082.0,0.813
52,M,2,$40K - $60K,Blue,7400.0,8427,87,9298.0,0.204
62,F,0,$40K - $60K,Blue,4136.0,7739,97,4136.0,0.0
45,M,5,$60K - $80K,Blue,10938.0,7855,82,12399.0,0.118
57,M,1,$80K - $120K,Blue,13635.0,7603,81,15030.0,0.093
44,F,3,Less than $40K,Blue,4290.0,7123,94,6441.0,0.334
42,F,4,Unknown,Blue,6632.0,8281,80,7469.0,0.112
40,F,2,Less than $40K,Blue,2515.0,7963,85,3569.0,0.295
47,M,3,Less than $40K,Blue,831.0,9331,93,2781.0,0.701
51,M,1,$120K +,Silver,32525.0,7520,79,34516.0,0.058
45,F,3,Less than $40K,Blue,1667.0,7905,86,4174.0,0.601
50,M,2,$60K - $80K,Blue,22595.0,7358,87,23223.0,0.027
46,M,3,Less than $40K,Blue,5452.0,7510,89,6954.0,0.216
47,F,1,Less than $40K,Blue,4791.0,7729,86,7136.0,0.329
43,F,4,Less than $40K,Blue,1820.0,7714,91,1820.0,0.0
52,M,1,$40K - $60K,Blue,1304.0,8235,102,2937.0,0.556
46,F,3,Less than $40K,Blue,4237.0,7023,86,6636.0,0.362
41,M,2,$60K - $80K,Silver,29305.0,7685,92,31497.0,0.07
52,M,1,$120K +,Blue,34516.0,4863,56,34516.0,0.0
52,F,1,Less than $40K,Blue,937.0,7847,65,1959.0,0.522
51,M,3,$80K - $120K,Silver,33527.0,4810,55,34516.0,0.029
49,M,5,$60K - $80K,Blue,5783.0,7561,91,7801.0,0.259
55,M,3,$120K +,Blue,4618.0,8001,99,6455.0,0.285
46,M,1,$40K - $60K,Blue,10168.0,8313,107,11343.0,0.104
43,M,3,$40K - $60K,Platinum,23388.0,4758,65,23981.0,0.025
46,F,4,Less than $40K,Blue,2879.0,4684,56,2879.0,0.0
49,M,4,$80K - $120K,Blue,5476.0,7886,94,7667.0,0.286
41,M,2,$120K +,Blue,33494.0,8202,88,34516.0,0.03
37,M,2,$80K - $120K,Blue,5123.0,7946,85,6713.0,0.237
51,M,2,$120K +,Blue,9555.0,7850,85,10984.0,0.13
50,M,1,$120K +,Blue,31999.0,8087,86,34516.0,0.073
57,M,2,$60K - $80K,Blue,21524.0,7009,82,23058.0,0.067
40,M,4,$120K +,Blue,16229.0,8104,83,17606.0,0.078
52,M,0,$120K +,Gold,33052.0,7690,87,34516.0,0.042
45,F,3,$40K - $60K,Silver,16171.0,7149,86,18000.0,0.102
48,F,2,Less than $40K,Blue,3033.0,6984,85,5550.0,0.454
39,F,3,Less than $40K,Blue,1621.0,7400,86,1621.0,0.0
49,F,4,Less than $40K,Blue,3244.0,7495,97,3244.0,0.0
45,M,2,$40K - $60K,Blue,4366.0,8202,89,5800.0,0.247
43,F,1,Less than $40K,Blue,1129.0,8063,72,2550.0,0.557
45,M,3,$60K - $80K,Silver,33007.0,7167,91,34516.0,0.044
38,M,1,$120K +,Blue,8459.0,4619,59,10874.0,0.222
54,M,2,$80K - $120K,Blue,13769.0,4738,53,13769.0,0.0
39,M,2,$40K - $60K,Silver,17590.0,4691,63,17894.0,0.017
49,F,5,Less than $40K,Gold,13000.0,7685,84,15016.0,0.134
45,M,4,$120K +,Blue,9036.0,8356,79,9036.0,0.0
54,M,1,$80K - $120K,Blue,10815.0,7803,81,12813.0,0.156
40,F,3,Less than $40K,Blue,2816.0,8571,84,4660.0,0.396
49,M,5,$60K - $80K,Gold,33452.0,8095,81,34516.0,0.031
48,M,1,$80K - $120K,Blue,13174.0,4890,49,13174.0,0.0
43,M,1,Unknown,Blue,10131.0,7206,86,11210.0,0.096
42,M,3,$120K +,Blue,29193.0,7119,86,31639.0,0.077
49,M,4,$120K +,Gold,32882.0,7788,94,34516.0,0.047
43,M,4,$120K +,Blue,32774.0,7360,82,34516.0,0.05
44,F,5,Less than $40K,Blue,1255.0,8065,88,2490.0,0.496
45,M,3,$80K - $120K,Blue,24783.0,8029,81,26438.0,0.063
38,F,1,Less than $40K,Blue,6370.0,7525,100,7504.0,0.151
44,M,1,$120K +,Blue,33458.0,7412,84,34516.0,0.031
45,M,4,$120K +,Platinum,33028.0,7281,95,34516.0,0.043
51,F,2,Unknown,Blue,12531.0,7592,96,15048.0,0.167
41,M,3,$80K - $120K,Blue,7415.0,7971,84,9357.0,0.208
51,M,1,$60K - $80K,Blue,11548.0,7781,72,11548.0,0.0
56,F,2,Less than $40K,Blue,7083.0,8066,79,8767.0,0.192
42,M,4,$40K - $60K,Blue,2896.0,7437,94,5306.0,0.454
52,F,2,Unknown,Blue,1091.0,4907,53,3608.0,0.698
49,F,1,Less than $40K,Gold,13922.0,7395,100,15987.0,0.129
50,M,2,$120K +,Blue,31782.0,4800,53,31782.0,0.0
42,M,2,$120K +,Blue,33076.0,7168,88,34516.0,0.042
45,F,0,$40K - $60K,Silver,18174.0,8987,89,19107.0,0.049
50,M,4,$80K - $120K,Blue,33050.0,7223,87,34516.0,0.042
41,M,4,$80K - $120K,Blue,20178.0,8332,102,21751.0,0.072
44,F,3,Less than $40K,Blue,6875.0,7677,87,7926.0,0.133
